TAG,Wrapper,EnergyDataTimer,"Energy Unit Signal Delay Timer","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,EnergySignal,"Energy Unit Valid Consume Data","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,FAULT,"","DINT[11]","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
COMMENT,Wrapper,FAULT,"Time Stamp 1 of 2",,"FAULT[0]"
COMMENT,Wrapper,FAULT,"Time Stamp 2 of 2",,"FAULT[1]"
COMMENT,Wrapper,FAULT,"Lower 16 bits$NFault Type$NUpper 16 bits$NFault Code",,"FAULT[2]"
TAG,Wrapper,FaultHoldSpeed,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,FaultReasonCode,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,FAULT_Code,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,FAULT_RESET,"","DINT[11]","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,FAULT_Type,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,LAST_ScanTime_us,"Last Scan Time in microseconds","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,LAST_WD_TS,"","Base_WD","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,LGHCounter,"","COUNTER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,LGHTimer,"LGH Step 1 Timer","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mControl,"Control Word","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
COMMENT,Wrapper,mControl,"Machine UDT Step String Update String",,"mControl.0"
COMMENT,Wrapper,mControl,"Signal Energy Storage",,"mControl.4"
COMMENT,Wrapper,mControl,"We DONT have an Alarm",,"mControl.6"
COMMENT,Wrapper,mControl,"Cycle Complete$NCheck for Starve Condition",,"mControl.7"
COMMENT,Wrapper,mControl,"Run Next Cycle",,"mControl.8"
COMMENT,Wrapper,mControl,"ChangeOver$NProduct ID Change Comming",,"mControl.12"
COMMENT,Wrapper,mControl,"One-Shot Control Bit",,"mControl.13"
COMMENT,Wrapper,mControl,"Idle Mode",,"mControl.14"
COMMENT,Wrapper,mControl,"Manual Set$NStarve Condition",,"mControl.15"
COMMENT,Wrapper,mControl,"Enable AutoStart First Scan",,"mControl.16"
COMMENT,Wrapper,mControl,"AutoStart first Scan",,"mControl.17"
COMMENT,Wrapper,mControl,"Scrap$NAlarm Present",,"mControl.18"
COMMENT,Wrapper,mControl,"Block Line Update$NBatchID",,"mControl.19"
COMMENT,Wrapper,mControl,"Machine Running",,"mControl.20"
COMMENT,Wrapper,mControl,"Machine Available",,"mControl.21"
COMMENT,Wrapper,mControl,"Set BatchID$NTo$NNOBatchID",,"mControl.22"
COMMENT,Wrapper,mControl,"One-Shot Control Bit",,"mControl.23"
COMMENT,Wrapper,mControl,"One-Shot Control Bit",,"mControl.24"
COMMENT,Wrapper,mControl,"Reset Button$NMust be in Single Cycle Mode",,"mControl.25"
COMMENT,Wrapper,mControl,"Start$NUse this for One-Shot Start Button",,"mControl.26"
COMMENT,Wrapper,mControl,"One-Shot Control Bit",,"mControl.27"
COMMENT,Wrapper,mControl,"Stop Machine",,"mControl.28"
COMMENT,Wrapper,mControl,"Actual Start Button",,"mControl.29"
COMMENT,Wrapper,mControl,"Auto Mode",,"mControl.30"
COMMENT,Wrapper,mControl,"Single Cycle",,"mControl.31"
TAG,Wrapper,mControl1,"Control Word","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
COMMENT,Wrapper,mControl1,"Deep Reset",,"mControl1.12"
COMMENT,Wrapper,mControl1,"RA_AssetData1",,"mControl1.21"
COMMENT,Wrapper,mControl1,"RA_AssetData2",,"mControl1.22"
TAG,Wrapper,mCT,"Snapshot CycleTime","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mCycleCount,"Machine Cycle Count","COUNTER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mCycleTimer,"Overall Cycle time Timer -","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mDemandHold,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mDemandStart,"Demand kWh Starting Value","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mDemandTimer,"Demand Timer","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mEnergy,"Mixer","Base_Unit_Energy","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mEnergyTransferIN,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mEnergyTransferOUT,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mEnergy_Storage,"","Base_Unit_Energy","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mGoodPartODO,"Good Part Odometer","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mGoodParts,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mIdealCycleTime,"Ideal Cycle Time$NSeconds per Part","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mIndexSealControl,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
COMMENT,Wrapper,mIndexSealControl,"Index and Seal Sequence Complete",,"mIndexSealControl.1"
COMMENT,Wrapper,mIndexSealControl,"ONE-SHOT for Speed Control",,"mIndexSealControl.10"
COMMENT,Wrapper,mIndexSealControl,"ONE-SHOT for Start Count",,"mIndexSealControl.11"
TAG,Wrapper,mIndexTimer,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mIndex_Count,"","COUNTER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mInWrapperSetPoint,"Internal Sim Zone Set Point","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mInWrapperTemp,"Internal Sim Zone Temp","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mInWrapperZone,"Internal Sim InZone","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mLGHFault,"","Base_LGH_Mode","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mMachineUDT,"","MachineUDT","","(Constant := false, ExternalAccess := Read/Write)"
COMMENT,Wrapper,mMachineUDT,"Machine ID intended to be Machine 1 Line 1 Plant 12",,"mMachineUDT.MACHINEID"
COMMENT,Wrapper,mMachineUDT,"BatchID Not assured to be Unique - use the CRID for uniqueness",,"mMachineUDT.BATCHID"
COMMENT,Wrapper,mMachineUDT,"This contains the CreateID for the Batch - Generated in the Controller -",,"mMachineUDT.CRID"
COMMENT,Wrapper,mMachineUDT,"This contains the Product Code - also considered the Receipe Name",,"mMachineUDT.PRODUCTCODE"
COMMENT,Wrapper,mMachineUDT,"This contains the units per Mix that the Receipe produces -i.e. Final Product Count",,"mMachineUDT.UNITPERMIX"
COMMENT,Wrapper,mMachineUDT,"Machine Step Number",,"mMachineUDT.MACHINESTEP"
COMMENT,Wrapper,mMachineUDT,"This is the BatchActive Boolean On>Active$NOff>InActive",,"mMachineUDT.MACHINEACTIVE"
COMMENT,Wrapper,mMachineUDT,"This contains the String that Defines the Step Operation",,"mMachineUDT.MACHINESTEPSTRING"
COMMENT,Wrapper,mMachineUDT,"This contains the KWh for the Mix",,"mMachineUDT.ENERGY"
COMMENT,Wrapper,mMachineUDT,"Wrapper$NReady To$NAccept",,"mMachineUDT.INTERLOCKS.0"
COMMENT,Wrapper,mMachineUDT,"Wrapper$NReady To$NRelease",,"mMachineUDT.INTERLOCKS.1"
COMMENT,Wrapper,mMachineUDT,"Wrapper Release In Transition",,"mMachineUDT.INTERLOCKS.2"
COMMENT,Wrapper,mMachineUDT,"Wrapper Blocked",,"mMachineUDT.INTERLOCKS.3"
COMMENT,Wrapper,mMachineUDT,"Wrapper Starved",,"mMachineUDT.INTERLOCKS.4"
COMMENT,Wrapper,mMachineUDT,"Loader to Wrapper$NTransition",,"mMachineUDT.INTERLOCKS.5"
COMMENT,Wrapper,mMachineUDT,"Machine is in Cycle",,"mMachineUDT.INTERLOCKS.27"
COMMENT,Wrapper,mMachineUDT,"Wrapper Scrap Alarm Exist",,"mMachineUDT.INTERLOCKS.29"
COMMENT,Wrapper,mMachineUDT,"Wrapper Auto Mode",,"mMachineUDT.INTERLOCKS.30"
TAG,Wrapper,MODN,"Random Interm Value","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mPerf,"","Base_Perform","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mPerfState_Holding,"Holding Value of Performance State","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mProductPointer,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mRA_Asset,"","Base_RA_Asset","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mRecipeActualProcedure,"Actual Oven Procedure","Base_Temp_Recipe_Procedure","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mRecipeTargetProcedure,"Target Oven Procedure Recipe","Base_Temp_Recipe_Procedure[5]","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mRecipeTargetProcedures,"","Base_Recipe_Procedure","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mScrapParts,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mSealTimer,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mSeal_Count,"","COUNTER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mShiftGParts,"Shift Good Parts","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mShiftSParts,"Shift Scrap Parts","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mShiftTParts,"Shift Total Parts","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mStartEnergy,"This is the energy at the start of the MIX","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mState,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mStateFilterDelay,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mStepControl,"","StepLogic[10]","","(Constant := false, ExternalAccess := Read/Write)"
COMMENT,Wrapper,mStepControl,"Start Step 1",,"mStepControl[1].CONTROL.0"
COMMENT,Wrapper,mStepControl,"Step 1 Active",,"mStepControl[1].CONTROL.1"
COMMENT,Wrapper,mStepControl,"Step 1 Timer",,"mStepControl[1].INSTEPTIMER"
COMMENT,Wrapper,mStepControl,"Step 1 Timer$NDone",,"mStepControl[1].INSTEPTIMER.DN"
COMMENT,Wrapper,mStepControl,"Step 2 Active",,"mStepControl[2].CONTROL.1"
COMMENT,Wrapper,mStepControl,"Step 2 Timer",,"mStepControl[2].INSTEPTIMER"
COMMENT,Wrapper,mStepControl,"Step 2 Timer$NDone",,"mStepControl[2].INSTEPTIMER.DN"
COMMENT,Wrapper,mStepControl,"Step 3 Active",,"mStepControl[3].CONTROL.1"
COMMENT,Wrapper,mStepControl,"Step 3 Timer",,"mStepControl[3].INSTEPTIMER"
COMMENT,Wrapper,mStepControl,"Step 3 Timer$NDone",,"mStepControl[3].INSTEPTIMER.DN"
COMMENT,Wrapper,mStepControl,"Step 4 Active",,"mStepControl[4].CONTROL.1"
COMMENT,Wrapper,mStepControl,"Step 4 Timer",,"mStepControl[4].INSTEPTIMER"
COMMENT,Wrapper,mStepControl,"Step 4 Timer$NDone",,"mStepControl[4].INSTEPTIMER.DN"
COMMENT,Wrapper,mStepControl,"Step 5 Active",,"mStepControl[5].CONTROL.1"
COMMENT,Wrapper,mStepControl,"Step 5 Timer",,"mStepControl[5].INSTEPTIMER"
COMMENT,Wrapper,mStepControl,"Step 5 Timer$NDone",,"mStepControl[5].INSTEPTIMER.DN"
COMMENT,Wrapper,mStepControl,"Step 6 Active",,"mStepControl[6].CONTROL.1"
COMMENT,Wrapper,mStepControl,"Step 6 Timer",,"mStepControl[6].INSTEPTIMER"
COMMENT,Wrapper,mStepControl,"Step 6 Timer$NDone",,"mStepControl[6].INSTEPTIMER.DN"
COMMENT,Wrapper,mStepControl,"Step 7 Active",,"mStepControl[7].CONTROL.1"
COMMENT,Wrapper,mStepControl,"Step 7 Timer",,"mStepControl[7].INSTEPTIMER"
COMMENT,Wrapper,mStepControl,"Step 7 Timer$NDone",,"mStepControl[7].INSTEPTIMER.DN"
COMMENT,Wrapper,mStepControl,"Step 8 Active",,"mStepControl[8].CONTROL.1"
COMMENT,Wrapper,mStepControl,"Step 8 Timer",,"mStepControl[8].INSTEPTIMER"
COMMENT,Wrapper,mStepControl,"Step 8 Timer$NDone",,"mStepControl[8].INSTEPTIMER.DN"
COMMENT,Wrapper,mStepControl,"Step 9 Active",,"mStepControl[9].CONTROL.1"
COMMENT,Wrapper,mStepControl,"Step 9 Timer",,"mStepControl[9].INSTEPTIMER"
COMMENT,Wrapper,mStepControl,"Step 9 Timer$NDone",,"mStepControl[9].INSTEPTIMER.DN"
TAG,Wrapper,mStepEnergy,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mTotalPartODO,"Total Part Odometer","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mTotalParts,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mTransfer_Energy,"This is the energy constants used for electrical usage","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWorkcell,"Wrapper Workcell","FTM_Workcell","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapperDemand,"Wrapper Demand per Minute","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapperElect,"","Energy_Electric_Analog","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapperJawJamAlarm_Timer,"Wrapper Jaw Jam Alarm Timer","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapperKWh,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapperMetalDetectionAlarm_Timer,"Wrapper Metal Detection Alarm","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapperMissingLabelAlarm_Timer,"Wrapper Missing Label Alarm Timer","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapperStorage,"Wrapper Storage","Base_StorageLOC[5]","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapperTempAlarm_Timer,"Wrapper Jaw Temperature Alarm Timer","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_BEO_EE,"Wrapper BEO CIP Energy UDT","BEO","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_CurrentIN_Amps,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_CurrentIN_SetPt,"Wrapper Motor Current$NSet Point","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_CurrentIN_Zone,"Wrapper Motor In Zone","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_Current_cp,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_Current_Target,"Wrapper Motor Current","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_JawTemp,"","Base_Temp_Zone","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_Mode,"","Base_Sim","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_Motor_Hours,"Wrapper Motor Run Hours","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_Motor_Seconds,"Wrapper Motor Run Hour (seconds)","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_StartCount,"WrapperMotor Start Count","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,mWrapper_Timer,"Wrapper Motor Timer Second Count","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,PerCentLoad,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,ProdID_Energy,"Transfer Energy by ProductID","REAL[5]","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,R,"Random Interm Value","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,RANDOM,"Random Number < 1","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,RANDOM1M,"1 Minus Random/10","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,RANDOM1P,"1 Plus Random/10","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,RANDOMP1,"Random /10","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,Recipe_IdealCT,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,Transfer_Gap,"Used for Separation of Machine function","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,WD_Counter,"WatchDog Counter","COUNTER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,WD_HIST,"","Base_WD[10]","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,WrapperVFD,"","LB_VFD_Ramp","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,WrapperVFD_REQ,"","Base_VFD","","(Constant := false, ExternalAccess := Read/Write)"
TAG,Wrapper,TW_JawJam_Alarm,"Tray Wrapper Jaws Jam Alarm","ALARM_DIGITAL","","(ExternalAccess := Read/Write, Severity := 500, MinDurationPRE := 0, ShelveDuration := 0, MaxShelveDuration := 0, ProgTime := ""DT#1969-12-31-16:00:00.000_000(UTC-08:00)"", EnableIn := false, In := false, InFault := false, Condition := true, AckRequired := true, Latched := false, ProgAck := false, OperAck := false, ProgReset := false, OperReset := false, ProgSuppress := false, OperSuppress := false, ProgUnsuppress := false, OperUnsuppress := false, OperShelve := false, ProgUnshelve := false, OperUnshelve := false, ProgDisable := false, OperDisable := false, ProgEnable := false, OperEnable := false, AlarmCountReset := false, UseProgTime := false, AssocTag3 := ""AlarmRC[3]"", AssocTag4 := ""mMachineUDT.CRID"")"
ALMMSG:en-US,Wrapper,TW_JawJam_Alarm,"Tray Loader and Wrapper - Jaws are jammed Alarm.",,"AM"
TAG,Wrapper,TW_JawTemperature_Alarm,"Tray loader and Wrapper jaw temperature Alarm","ALARM_ANALOG","","(ExternalAccess := Read/Write, EnableIn := true, InFault := false, HHEnabled := false, HEnabled := true, LEnabled := false, LLEnabled := false, AckRequired := true, ProgAckAll := false, OperAckAll := false, HHProgAck := false, HHOperAck := false, HProgAck := false, HOperAck := false, LProgAck := false, LOperAck := false, LLProgAck := false, LLOperAck := false, ROCPosProgAck := false, ROCPosOperAck := false, ROCNegProgAck := false, ROCNegOperAck := false, ProgSuppress := false, OperSuppress := false, ProgUnsuppress := false, OperUnsuppress := false, HHOperShelve := false, HOperShelve := false, LOperShelve := false, LLOperShelve := false, ROCPosOperShelve := false, ROCNegOperShelve := false, ProgUnshelveAll := false, HHOperUnshelve := false, HOperUnshelve := false, LOperUnshelve := false, LLOperUnshelve := false, ROCPosOperUnshelve := false, ROCNegOperUnshelve := false, ProgDisable := false, OperDisable := false, ProgEnable := false, OperEnable := false, AlarmCountReset := false, HHMinDurationEnable := true, HMinDurationEnable := true, LMinDurationEnable := true, LLMinDurationEnable := true, In := 147.40244, HHLimit := 205.0, HHSeverity := 500, HLimit := 180.0, HSeverity := 500, LLimit := 60.0, LSeverity := 500, LLLimit := 55.0, LLSeverity := 500, MinDurationPRE := 0, ShelveDuration := 0, MaxShelveDuration := 0, Deadband := 0.0, ROCPosLimit := 0.0, ROCPosSeverity := 500, ROCNegLimit := 0.0, ROCNegSeverity := 500, ROCPeriod := 0.0, AssocTag3 := ""AlarmRC[0]"", AssocTag4 := ""mMachineUDT.CRID"")"
